design_idx,objective,original workload,padded workload,fre,throughput (GFLOP/s),cycles,latency(ms),DSP eff,off-chip bytes,bandwidth (GB/s),CTC,DSPs,BRAMs,PEs,SA_dims,sa_sizes
kernel0_2_1,latency_off_chip,"{'i': 1096, 'j': 1024, 'k': 1024}","{'i': 1096}",300,592.05,1088161,0.00363,90.03%,34439680,9.49,62.35,5480,3682,274,"(274, 4)","{kernel[]->space_time[0];kernel[]->array_part[274, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1096, 'j': 1024, 'k': 1024}","{'i': 1096}",300,592.05,1088161,0.00363,90.03%,34439680,9.49,62.35,5480,3682,274,"(274, 4)","{kernel[]->space_time[0];kernel[]->array_part[274, 512, 64];kernel[]->latency[1, 512];kernel[]->simd[1, 4]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.05,1088169,0.00363,82.78%,35619840,9.82,60.29,5960,3338,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.05,1088169,0.00363,82.78%,35619840,9.82,60.29,5960,3338,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 32];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.05,1088169,0.00363,82.78%,35619840,9.82,60.29,5960,3338,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 32];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.05,1088169,0.00363,82.78%,35619840,9.82,60.29,5960,3338,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 32];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.05,1088169,0.00363,82.78%,35619840,9.82,60.29,5960,3338,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 32];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,592.03,1088193,0.00363,93.44%,76679168,21.14,28.01,5280,2832,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 128, 128];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,592.03,1088193,0.00363,93.44%,76679168,21.14,28.01,5280,2832,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 128, 128];kernel[]->latency[1, 128];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,592.00,1088257,0.00363,84.47%,47318016,13.04,45.38,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[146, 1024, 32];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,592.00,1088257,0.00363,84.47%,47318016,13.04,45.38,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[146, 1024, 32];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,592.00,1088257,0.00363,84.47%,47318016,13.04,45.38,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[146, 1024, 32];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,592.00,1088257,0.00363,84.47%,47318016,13.04,45.38,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[146, 1024, 32];kernel[]->latency[1, 512];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,592.00,1088257,0.00363,84.47%,47318016,13.04,45.38,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[146, 1024, 32];kernel[]->latency[1, 1024];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.00,1088257,0.00363,82.77%,35622912,9.82,60.28,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 8];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.00,1088257,0.00363,82.77%,35622912,9.82,60.28,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 8];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.00,1088257,0.00363,82.77%,35622912,9.82,60.28,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 8];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.00,1088257,0.00363,82.77%,35622912,9.82,60.28,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 8];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,592.00,1088257,0.00363,82.77%,35622912,9.82,60.28,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[298, 512, 8];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1160, 'j': 1024, 'k': 1024}","{'i': 1160}",300,591.99,1088273,0.00363,85.06%,36340736,10.02,59.09,5800,3220,145,"(145, 8)","{kernel[]->space_time[0];kernel[]->array_part[580, 256, 32];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1160, 'j': 1024, 'k': 1024}","{'i': 1160}",300,591.99,1088273,0.00363,85.06%,36340736,10.02,59.09,5800,3220,145,"(145, 8)","{kernel[]->space_time[0];kernel[]->array_part[580, 256, 32];kernel[]->latency[4, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1160, 'j': 1024, 'k': 1024}","{'i': 1160}",300,591.99,1088273,0.00363,85.06%,36340736,10.02,59.09,5800,3220,145,"(145, 8)","{kernel[]->space_time[0];kernel[]->array_part[580, 256, 32];kernel[]->latency[4, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1160, 'j': 1024, 'k': 1024}","{'i': 1160}",300,591.99,1088273,0.00363,85.06%,36340736,10.02,59.09,5800,3220,145,"(145, 8)","{kernel[]->space_time[0];kernel[]->array_part[580, 256, 32];kernel[]->latency[4, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1160, 'j': 1024, 'k': 1024}","{'i': 1160}",300,591.99,1088273,0.00363,85.06%,36340736,10.02,59.09,5800,3220,145,"(145, 8)","{kernel[]->space_time[0];kernel[]->array_part[580, 256, 32];kernel[]->latency[4, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1240, 'j': 1024, 'k': 1024}","{'i': 1240}",300,591.98,1088289,0.00363,79.57%,46366848,12.78,46.32,6200,3735,155,"(155, 8)","{kernel[]->space_time[0];kernel[]->array_part[310, 256, 512];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1240, 'j': 1024, 'k': 1024}","{'i': 1240}",300,591.98,1088289,0.00363,79.57%,46366848,12.78,46.32,6200,3735,155,"(155, 8)","{kernel[]->space_time[0];kernel[]->array_part[310, 256, 512];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1240, 'j': 1024, 'k': 1024}","{'i': 1240}",300,591.98,1088289,0.00363,79.57%,46366848,12.78,46.32,6200,3735,155,"(155, 8)","{kernel[]->space_time[0];kernel[]->array_part[310, 256, 512];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1240, 'j': 1024, 'k': 1024}","{'i': 1240}",300,591.98,1088289,0.00363,79.57%,46366848,12.78,46.32,6200,3735,155,"(155, 8)","{kernel[]->space_time[0];kernel[]->array_part[310, 256, 512];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1100, 'j': 1024, 'k': 1024}","{'i': 1100}",300,591.97,1088305,0.00363,89.69%,34488832,9.51,62.27,5500,3695,275,"(275, 4)","{kernel[]->space_time[0];kernel[]->array_part[275, 512, 64];kernel[]->latency[1, 32];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1100, 'j': 1024, 'k': 1024}","{'i': 1100}",300,591.97,1088305,0.00363,89.69%,34488832,9.51,62.27,5500,3695,275,"(275, 4)","{kernel[]->space_time[0];kernel[]->array_part[275, 512, 64];kernel[]->latency[1, 64];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1100, 'j': 1024, 'k': 1024}","{'i': 1100}",300,591.97,1088305,0.00363,89.69%,34488832,9.51,62.27,5500,3695,275,"(275, 4)","{kernel[]->space_time[0];kernel[]->array_part[275, 512, 64];kernel[]->latency[1, 128];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1100, 'j': 1024, 'k': 1024}","{'i': 1100}",300,591.97,1088305,0.00363,89.69%,34488832,9.51,62.27,5500,3695,275,"(275, 4)","{kernel[]->space_time[0];kernel[]->array_part[275, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1100, 'j': 1024, 'k': 1024}","{'i': 1100}",300,591.97,1088305,0.00363,89.69%,34488832,9.51,62.27,5500,3695,275,"(275, 4)","{kernel[]->space_time[0];kernel[]->array_part[275, 512, 64];kernel[]->latency[1, 512];kernel[]->simd[1, 4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,70.88%,50028544,13.79,42.93,6960,3670,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 8];kernel[]->latency[3, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,70.88%,50028544,13.79,42.93,6960,3670,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 8];kernel[]->latency[3, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,70.88%,50028544,13.79,42.93,6960,3670,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 8];kernel[]->latency[3, 128];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,94.50%,42360832,11.68,50.70,5220,3409,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 8];kernel[]->latency[1, 32];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,94.50%,42360832,11.68,50.70,5220,3409,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 8];kernel[]->latency[1, 64];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,94.50%,42360832,11.68,50.70,5220,3409,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 8];kernel[]->latency[1, 128];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.96,1088331,0.00363,94.50%,42360832,11.68,50.70,5220,3409,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 8];kernel[]->latency[1, 256];kernel[]->simd[1, 4]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.95,1088341,0.00363,82.77%,36999168,10.20,58.04,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 8];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.95,1088341,0.00363,82.77%,36999168,10.20,58.04,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 8];kernel[]->latency[4, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.95,1088341,0.00363,82.77%,36999168,10.20,58.04,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 8];kernel[]->latency[4, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.95,1088341,0.00363,82.77%,36999168,10.20,58.04,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 8];kernel[]->latency[4, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.95,1088341,0.00363,82.77%,36999168,10.20,58.04,5960,3294,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 8];kernel[]->latency[4, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1208, 'j': 1024, 'k': 1024}","{'i': 1208}",300,591.95,1088349,0.00363,81.67%,35817472,9.87,59.96,6040,3352,151,"(151, 8)","{kernel[]->space_time[0];kernel[]->array_part[302, 512, 16];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1208, 'j': 1024, 'k': 1024}","{'i': 1208}",300,591.95,1088349,0.00363,81.67%,35817472,9.87,59.96,6040,3352,151,"(151, 8)","{kernel[]->space_time[0];kernel[]->array_part[302, 512, 16];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1208, 'j': 1024, 'k': 1024}","{'i': 1208}",300,591.95,1088349,0.00363,81.67%,35817472,9.87,59.96,6040,3352,151,"(151, 8)","{kernel[]->space_time[0];kernel[]->array_part[302, 512, 16];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1208, 'j': 1024, 'k': 1024}","{'i': 1208}",300,591.95,1088349,0.00363,81.67%,35817472,9.87,59.96,6040,3352,151,"(151, 8)","{kernel[]->space_time[0];kernel[]->array_part[302, 512, 16];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1208, 'j': 1024, 'k': 1024}","{'i': 1208}",300,591.95,1088349,0.00363,81.67%,35817472,9.87,59.96,6040,3352,151,"(151, 8)","{kernel[]->space_time[0];kernel[]->array_part[302, 512, 16];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,94.50%,42354688,11.67,50.70,5220,3423,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 32];kernel[]->latency[1, 32];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,94.50%,42354688,11.67,50.70,5220,3423,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 32];kernel[]->latency[1, 64];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,94.50%,42354688,11.67,50.70,5220,3423,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 32];kernel[]->latency[1, 128];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,94.50%,42354688,11.67,50.70,5220,3423,261,"(261, 4)","{kernel[]->space_time[0];kernel[]->array_part[261, 256, 32];kernel[]->latency[1, 256];kernel[]->simd[1, 4]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,70.87%,50022400,13.79,42.93,6960,3684,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 32];kernel[]->latency[3, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,70.87%,50022400,13.79,42.93,6960,3684,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 32];kernel[]->latency[3, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1044, 'j': 1024, 'k': 1024}","{'i': 1044}",300,591.94,1088361,0.00363,70.87%,50022400,13.79,42.93,6960,3684,174,"(174, 8)","{kernel[]->space_time[0];kernel[]->array_part[522, 128, 32];kernel[]->latency[3, 128];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.93,1088385,0.00363,89.36%,34537728,9.52,62.18,5520,3276,138,"(138, 8)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 128];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.93,1088385,0.00363,89.36%,34537728,9.52,62.18,5520,3276,138,"(138, 8)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 128];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.93,1088385,0.00363,89.36%,34537728,9.52,62.18,5520,3276,138,"(138, 8)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 128];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.93,1088385,0.00363,89.36%,34537728,9.52,62.18,5520,3276,138,"(138, 8)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 128];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.93,1088385,0.00363,89.36%,34537728,9.52,62.18,5520,3276,138,"(138, 8)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 128];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,591.93,1088385,0.00363,88.72%,46858752,12.92,45.83,5560,3298,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[139, 1024, 64];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,591.93,1088385,0.00363,88.72%,46858752,12.92,45.83,5560,3298,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[139, 1024, 64];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,591.93,1088385,0.00363,88.72%,46858752,12.92,45.83,5560,3298,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[139, 1024, 64];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,591.93,1088385,0.00363,88.72%,46858752,12.92,45.83,5560,3298,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[139, 1024, 64];kernel[]->latency[1, 512];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,591.93,1088385,0.00363,88.72%,46858752,12.92,45.83,5560,3298,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[139, 1024, 64];kernel[]->latency[1, 1024];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,591.91,1088417,0.00363,84.46%,35324416,9.74,60.79,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[292, 512, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,591.91,1088417,0.00363,84.46%,35324416,9.74,60.79,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[292, 512, 64];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,591.91,1088417,0.00363,84.46%,35324416,9.74,60.79,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[292, 512, 64];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,591.91,1088417,0.00363,84.46%,35324416,9.74,60.79,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[292, 512, 64];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1168, 'j': 1024, 'k': 1024}","{'i': 1168}",300,591.91,1088417,0.00363,84.46%,35324416,9.74,60.79,5840,3332,146,"(146, 8)","{kernel[]->space_time[0];kernel[]->array_part[292, 512, 64];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.91,1088425,0.00363,82.76%,36997120,10.20,58.04,5960,3308,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 16];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.91,1088425,0.00363,82.76%,36997120,10.20,58.04,5960,3308,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 16];kernel[]->latency[4, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.91,1088425,0.00363,82.76%,36997120,10.20,58.04,5960,3308,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 16];kernel[]->latency[4, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.91,1088425,0.00363,82.76%,36997120,10.20,58.04,5960,3308,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 16];kernel[]->latency[4, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1192, 'j': 1024, 'k': 1024}","{'i': 1192}",300,591.91,1088425,0.00363,82.76%,36997120,10.20,58.04,5960,3308,149,"(149, 8)","{kernel[]->space_time[0];kernel[]->array_part[596, 256, 16];kernel[]->latency[4, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1200, 'j': 1024, 'k': 1024}","{'i': 1200}",300,591.90,1088433,0.00363,82.21%,35718144,9.84,60.12,6000,3360,150,"(150, 8)","{kernel[]->space_time[0];kernel[]->array_part[300, 512, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1200, 'j': 1024, 'k': 1024}","{'i': 1200}",300,591.90,1088433,0.00363,82.21%,35718144,9.84,60.12,6000,3360,150,"(150, 8)","{kernel[]->space_time[0];kernel[]->array_part[300, 512, 32];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1200, 'j': 1024, 'k': 1024}","{'i': 1200}",300,591.90,1088433,0.00363,82.21%,35718144,9.84,60.12,6000,3360,150,"(150, 8)","{kernel[]->space_time[0];kernel[]->array_part[300, 512, 32];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1200, 'j': 1024, 'k': 1024}","{'i': 1200}",300,591.90,1088433,0.00363,82.21%,35718144,9.84,60.12,6000,3360,150,"(150, 8)","{kernel[]->space_time[0];kernel[]->array_part[300, 512, 32];kernel[]->latency[2, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1200, 'j': 1024, 'k': 1024}","{'i': 1200}",300,591.90,1088433,0.00363,82.21%,35718144,9.84,60.12,6000,3360,150,"(150, 8)","{kernel[]->space_time[0];kernel[]->array_part[300, 512, 32];kernel[]->latency[2, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.89,1088449,0.00363,89.36%,34537984,9.52,62.18,5520,3708,276,"(276, 4)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 64];kernel[]->latency[1, 32];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.89,1088449,0.00363,89.36%,34537984,9.52,62.18,5520,3708,276,"(276, 4)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 64];kernel[]->latency[1, 64];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.89,1088449,0.00363,89.36%,34537984,9.52,62.18,5520,3708,276,"(276, 4)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 64];kernel[]->latency[1, 128];kernel[]->simd[4]}"
kernel0_2_1,latency_off_chip,"{'i': 1104, 'j': 1024, 'k': 1024}","{'i': 1104}",300,591.89,1088449,0.00363,89.36%,34537984,9.52,62.18,5520,3708,276,"(276, 4)","{kernel[]->space_time[0];kernel[]->array_part[276, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[4]}"
